,Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA50,MA100,Previous close,Price Change,% Price Change,Previous volume,Volume Change,% Volume Change
0,2004-08-19,50.050048828125,52.08208084106445,48.02802658081055,50.22021865844727,50.22021865844727,44659000,,,,,,,,,
1,2004-08-20,50.55555725097656,54.5945930480957,50.30030059814453,54.20920944213867,54.20920944213867,22834300,,,,50.22021865844727,3.988990783691399,7.942997641688754,44659000.0,-21824700.0,-48.86965673212566
2,2004-08-23,55.4304313659668,56.79679489135742,54.5795783996582,54.75475311279297,54.75475311279297,18256100,,,,54.20920944213867,0.5455436706542969,1.00636713995359,22834300.0,-4578200.0,-20.049662131092262
3,2004-08-24,55.67567443847656,55.85585403442383,51.83683776855469,52.48748779296875,52.48748779296875,15247300,,,,54.75475311279297,-2.2672653198242188,-4.1407643920039705,18256100.0,-3008800.0,-16.48106660239591
4,2004-08-25,52.53253173828125,54.05405426025391,51.99199295043945,53.05305480957031,53.05305480957031,9188600,,,,52.48748779296875,0.5655670166015625,1.0775273124756568,15247300.0,-6058700.0,-39.7362155922688
5,2004-08-26,52.52752685546875,54.029029846191406,52.38238143920898,54.009010314941406,54.009010314941406,7094800,,,,53.05305480957031,0.9559555053710938,1.8018858834847773,9188600.0,-2093800.0,-22.786931632675266
6,2004-08-27,54.104103088378906,54.36436462402344,52.89789962768555,53.12812805175781,53.12812805175781,6211700,,,,54.009010314941406,-0.8808822631835938,-1.6309913069077253,7094800.0,-883100.0,-12.44714438743869
7,2004-08-30,52.69269180297852,52.79779815673828,51.05605697631836,51.05605697631836,51.05605697631836,5196700,,,,53.12812805175781,-2.072071075439453,-3.9001394391702027,6211700.0,-1015000.0,-16.340132330923907
8,2004-08-31,51.201202392578125,51.90690612792969,51.13113021850586,51.236236572265625,51.236236572265625,4917800,,,,51.05605697631836,0.18017959594726562,0.3529054271285359,5196700.0,-278900.0,-5.366867435103051
9,2004-09-01,51.40140151977539,51.53653717041016,49.884883880615234,50.175174713134766,50.175174713134766,9138200,,,,51.236236572265625,-1.0610618591308594,-2.0709207586593448,4917800.0,4220400.0,85.81886209280573
10,2004-09-02,49.64464569091797,51.236236572265625,49.5195198059082,50.80580520629883,50.80580520629883,15118600,,,,50.175174713134766,0.6306304931640625,1.2568575929621462,9138200.0,5980400.0,65.44396051738855
11,2004-09-03,50.5255241394043,50.9209213256836,49.70970916748047,50.0550537109375,50.0550537109375,5152400,,,,50.80580520629883,-0.7507514953613281,-1.4776884104343524,15118600.0,-9966200.0,-65.92012487928777
12,2004-09-07,50.55555725097656,51.05105209350586,49.85485458374024,50.84083938598633,50.84083938598633,5847500,,,,50.0550537109375,0.7857856750488281,1.569842836622759,5152400.0,695100.0,13.490800403695369
13,2004-09-08,50.4204216003418,51.56656646728516,50.30030059814453,51.201202392578125,51.201202392578125,4985600,,,,50.84083938598633,0.3603630065917969,0.7088061702835047,5847500.0,-861900.0,-14.739632321504914
14,2004-09-09,51.316314697265625,51.40640640258789,50.55055236816406,51.20620727539063,51.20620727539063,4061700,,,,51.201202392578125,0.005004882812507105,0.009774932186412677,4985600.0,-923900.0,-18.53137034659821
15,2004-09-10,50.85084915161133,53.33333206176758,50.70069885253906,52.717716217041016,52.717716217041016,8698800,,,,51.20620727539063,1.5115089416503835,2.9518080367120003,4061700.0,4637100.0,114.16648201491988
16,2004-09-13,53.36837005615234,54.25925827026367,53.28328323364258,53.803802490234375,53.803802490234375,7844100,,,,52.717716217041016,1.0860862731933594,2.0601921917897448,8698800.0,-854700.0,-9.825493171471923
