,Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA50,MA100,Previous close,Price Change,% Price Change,Previous volume,Volume Change,% Volume Change
0,2012-05-18,42.04999923706055,45.0,38.0,38.22999954223633,38.22999954223633,573576400,,,,,,,,,
1,2012-05-21,36.52999877929688,36.65999984741211,33.0,34.029998779296875,34.029998779296875,168192700,,,,38.22999954223633,-4.200000762939453,-10.986138669186518,573576400.0,-405383700.0,-70.67649575540416
2,2012-05-22,32.61000061035156,33.59000015258789,30.940000534057617,31.0,31.0,101786600,,,,34.029998779296875,-3.029998779296875,-8.90390504844879,168192700.0,-66406100.0,-39.48215350606774
3,2012-05-23,31.3700008392334,32.5,31.36000061035156,32.0,32.0,73600000,,,,31.0,1.0,3.2258064516129004,101786600.0,-28186600.0,-27.69185727787351
4,2012-05-24,32.95000076293945,33.209999084472656,31.770000457763672,33.029998779296875,33.029998779296875,50237200,,,,32.0,1.029998779296875,3.2187461853027344,73600000.0,-23362800.0,-31.7429347826087
5,2012-05-25,32.900001525878906,32.95000076293945,31.11000061035156,31.90999984741211,31.90999984741211,37149800,,,,33.029998779296875,-1.1199989318847656,-3.3908536883954676,50237200.0,-13087400.0,-26.051213045313037
6,2012-05-29,31.479999542236328,31.690000534057617,28.649999618530277,28.84000015258789,28.84000015258789,78063400,,,,31.90999984741211,-3.0699996948242188,-9.620807613614557,37149800.0,40913600.0,110.13141389724845
7,2012-05-30,28.700000762939453,29.549999237060547,27.86000061035156,28.190000534057617,28.190000534057617,57267900,,,,28.84000015258789,-0.6499996185302734,-2.2538128123828938,78063400.0,-20795500.0,-26.639244511512437
8,2012-05-31,28.549999237060547,29.670000076293945,26.82999992370605,29.600000381469727,29.600000381469727,111639200,,,,28.190000534057617,1.4099998474121094,5.001773042567437,57267900.0,54371300.0,94.94201812882959
9,2012-06-01,28.88999938964844,29.149999618530277,27.38999938964844,27.71999931335449,27.71999931335449,41855500,,,,29.600000381469727,-1.880001068115238,-6.351354877995751,111639200.0,-69783700.0,-62.508240832969065
10,2012-06-04,27.200000762939453,27.649999618530277,26.440000534057617,26.899999618530277,26.899999618530277,35230300,,,,27.71999931335449,-0.8199996948242116,-2.958151930505881,41855500.0,-6625200.0,-15.828744131595606
11,2012-06-05,26.700000762939453,27.76000022888184,25.75,25.8700008392334,25.8700008392334,42473400,,,,26.899999618530277,-1.0299987792968786,-3.828991798897108,35230300.0,7243100.0,20.559291291870906
12,2012-06-06,26.06999969482422,27.170000076293945,25.520000457763672,26.809999465942383,26.809999465942383,61489200,,,,25.8700008392334,0.9399986267089844,3.6335469509665375,42473400.0,19015800.0,44.771080252581605
13,2012-06-07,27.0,27.350000381469727,26.149999618530277,26.309999465942383,26.309999465942383,26159500,,,,26.809999465942383,-0.5,-1.8649757924656618,61489200.0,-35329700.0,-57.45675663368526
14,2012-06-08,26.549999237060547,27.76000022888184,26.440000534057617,27.100000381469727,27.100000381469727,38034000,,,,26.309999465942383,0.7900009155273438,3.0026641260482823,26159500.0,11874500.0,45.39268716909728
15,2012-06-11,27.18000030517578,28.06999969482422,26.84000015258789,27.01000022888184,27.01000022888184,28219600,,,,27.100000381469727,-0.09000015258788707,-0.33210387941332575,38034000.0,-9814400.0,-25.804280380711997
16,2012-06-12,27.479999542236328,27.770000457763672,26.959999084472656,27.399999618530277,27.399999618530277,15816800,,,,27.01000022888184,0.3899993896484375,1.443907391127719,28219600.0,-12402800.0,-43.95101277126536
17,2012-06-13,27.65999984741211,28.100000381469727,27.100000381469727,27.270000457763672,27.270000457763672,17102800,,,,27.399999618530277,-0.12999916076660512,-0.4744494984543324,15816800.0,1286000.0,8.130595316372457
18,2012-06-14,27.649999618530277,28.31999969482422,27.3799991607666,28.290000915527344,28.290000915527344,16855000,,,,27.270000457763672,1.0200004577636719,3.74037565325116,17102800.0,-247800.0,-1.4488855625979347
19,2012-06-15,28.51000022888184,30.100000381469727,28.350000381469727,30.01000022888184,30.01000022888184,43563800,29.375999927520752,,,28.290000915527344,1.7199993133544957,6.079884261899937,16855000.0,26708800.0,158.4621773954316
20,2012-06-18,29.959999084472656,32.08000183105469,29.40999984741211,31.40999984741211,31.40999984741211,42978900,29.034999942779542,,,30.01000022888184,1.3999996185302699,4.665110322734689,43563800.0,-584900.0,-1.342628512664179
21,2012-06-19,31.540000915527344,32.18000030517578,30.700000762939453,31.90999984741211,31.90999984741211,30849000,28.928999996185304,,,31.40999984741211,0.5,1.5918497371186557,42978900.0,-12129900.0,-28.22291868800737
22,2012-06-20,31.920000076293945,31.93000030517578,31.149999618530277,31.600000381469727,31.600000381469727,15553600,28.959000015258788,,,31.90999984741211,-0.3099994659423828,-0.9714806249600305,30849000.0,-15295400.0,-49.58150993549224
23,2012-06-21,31.670000076293945,32.5,31.51000022888184,31.84000015258789,31.84000015258789,21875300,28.951000022888184,,,31.600000381469727,0.23999977111816406,0.7594929374080017,15553600.0,6321700.0,40.64460960806502
24,2012-06-22,32.40999984741211,33.45000076293945,32.060001373291016,33.04999923706055,33.04999923706055,74834000,28.952000045776366,,,31.84000015258789,1.2099990844726562,3.8002483626694117,21875300.0,52958700.0,242.09359414499457
25,2012-06-25,32.86000061035156,33.02000045776367,31.549999237060547,32.060001373291016,32.060001373291016,24352900,28.959500122070313,,,33.04999923706055,-0.9899978637695312,-2.995455027603755,74834000.0,-50481100.0,-67.45743913194538
26,2012-06-26,32.689998626708984,33.439998626708984,32.5,33.099998474121094,33.099998474121094,24858700,29.17250003814697,,,32.060001373291016,1.0399971008300781,3.2439084724946277,24352900.0,505800.0,2.0769600335073024
27,2012-06-27,32.459999084472656,32.900001525878906,31.899999618530277,32.22999954223633,32.22999954223633,28568000,29.374499988555907,,,33.099998474121094,-0.8699989318847656,-2.6283956857731106,24858700.0,3709300.0,14.921536524436107
28,2012-06-28,31.959999084472656,32.189998626708984,30.899999618530277,31.36000061035156,31.36000061035156,17713300,29.4625,,,32.22999954223633,-0.8699989318847692,-2.6993451574352845,28568000.0,-10854700.0,-37.99600952114254
29,2012-06-29,31.920000076293945,31.989999771118164,30.76000022888184,31.100000381469727,31.100000381469727,19526900,29.631500053405762,,,31.36000061035156,-0.2600002288818324,-0.8290823463696251,17713300.0,1813600.0,10.238634246583068
30,2012-07-02,31.25,31.729999542236328,30.549999237060547,30.770000457763672,30.770000457763672,14122000,29.825000095367432,,,31.100000381469727,-0.3299999237060547,-1.061092989255008,19526900.0,-5404900.0,-27.679252723166503
31,2012-07-03,30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,31.200000762939453,8763600,30.091500091552735,,,30.770000457763672,0.43000030517578125,1.3974660343798906,14122000.0,-5358400.0,-37.943634046169095
32,2012-07-05,31.31999969482422,31.6299991607666,31.020000457763672,31.46999931335449,31.46999931335449,10032100,30.32450008392334,,,31.200000762939453,0.2699985504150355,0.8653799481176616,8763600.0,1268500.0,14.4746451230088
33,2012-07-06,31.440000534057617,31.899999618530277,31.26000022888184,31.729999542236328,31.729999542236328,10945600,30.59550008773804,,,31.46999931335449,0.2600002288818395,0.8261844123126805,10032100.0,913500.0,9.105770476769571
34,2012-07-09,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,32.16999816894531,17785200,30.848999977111816,,,31.729999542236328,0.4399986267089844,1.386695975596508,10945600.0,6839600.0,62.48720947229938
35,2012-07-10,32.43000030517578,32.47999954223633,31.15999984741211,31.46999931335449,31.46999931335449,14269500,31.071999931335448,,,32.16999816894531,-0.6999988555908239,-2.175936883535645,17785200.0,-3515700.0,-19.76755954389042
36,2012-07-11,31.479999542236328,31.559999465942383,30.549999237060547,30.96999931335449,30.96999931335449,13030300,31.25049991607666,,,31.46999931335449,-0.5,-1.5888147788672535,14269500.0,-1239200.0,-8.684256631276499
37,2012-07-12,30.700000762939453,31.399999618530277,30.600000381469727,30.809999465942383,30.809999465942383,11300700,31.427499866485597,,,30.96999931335449,-0.15999984741210582,-0.5166285145609018,13030300.0,-1729600.0,-13.273677505506399
38,2012-07-13,31.040000915527344,31.06999969482422,30.559999465942383,30.71999931335449,30.71999931335449,8108300,31.548999786376953,,,30.809999465942383,-0.09000015258789418,-0.2921134506587042,11300700.0,-3192400.0,-28.249577459803376
39,2012-07-16,30.5,30.5,28.209999084472656,28.25,28.25,24672100,31.460999774932862,,,30.71999931335449,-2.4699993133544886,-8.040362527875256,8108300.0,16563800.0,204.28203199190952
40,2012-07-17,28.479999542236328,28.59000015258789,27.149999618530277,28.09000015258789,28.09000015258789,30438600,31.29499979019165,,,28.25,-0.15999984741210938,-0.5663711412818073,24672100.0,5766500.0,23.372554423822866
41,2012-07-18,28.309999465942383,29.290000915527344,28.149999618530277,29.11000061035156,29.11000061035156,16841800,31.154999828338624,,,28.09000015258789,1.0200004577636683,3.631187085165233,30438600.0,-13596800.0,-44.6695971562424
42,2012-07-19,29.40999984741211,29.5,28.6299991607666,29.0,29.0,13685100,31.024999809265136,,,29.11000061035156,-0.11000061035155895,-0.3778791069912968,16841800.0,-3156700.0,-18.743245971333234
43,2012-07-20,29.0,29.46999931335449,28.71999931335449,28.76000022888184,28.76000022888184,11869100,30.870999813079834,,,29.0,-0.2399997711181605,-0.827585417648824,13685100.0,-1816000.0,-13.269906686834588
44,2012-07-23,28.1200008392334,29.0,28.01000022888184,28.75,28.75,12390700,30.655999851226806,,,28.76000022888184,-0.01000022888183949,-0.03477131016083046,11869100.0,521600.0,4.394604477171815
45,2012-07-24,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,28.450000762939453,11539800,30.475499820709228,,,28.75,-0.2999992370605469,-1.0434756071671214,12390700.0,-850900.0,-6.867247209600746
46,2012-07-25,28.38999938964844,29.489999771118164,28.07999992370605,29.34000015258789,29.34000015258789,17230200,30.28749990463257,,,28.450000762939453,0.8899993896484375,3.1282930255938757,11539800.0,5690400.0,49.311079914729895
47,2012-07-26,27.75,28.229999542236328,26.729999542236328,26.850000381469727,26.850000381469727,64597400,30.01849994659424,,,29.34000015258789,-2.489999771118164,-8.486706742223848,17230200.0,47367200.0,274.9080103539135
